Month,Product,Region,Customer_Segment,Ad_Spend,Interest_Rate,Promotion_Active,Market_Index,Festive_Month,Previous_Month_Demand,Product_Demand
2024-08,Credit Card,Tier 3,Self-Employed,30043,6.86,0,92.7,0,4495,702
2024-08,Credit Card,Tier 3,Student,55210,8.88,1,109.89,0,4348,1092
2024-08,Personal Loan,Tier 1,Salaried,41110,6.22,0,98.49,0,4918,775
2024-08,Personal Loan,Tier 1,Self-Employed,83167,15.72,0,103.82,0,2797,821
2024-08,Personal Loan,Tier 1,Student,76320,11.96,1,109.36,0,2360,938
2024-08,Personal Loan,Tier 2,Salaried,59714,12.52,1,107.14,0,4110,951
2024-08,Personal Loan,Tier 2,Self-Employed,91131,8.52,0,99.67,0,2122,789
2024-08,Personal Loan,Tier 2,Student,13598,14.46,0,99.78,0,1118,444
2024-08,Personal Loan,Tier 3,Salaried,72085,7.08,1,90.45,0,1968,664
2024-08,Personal Loan,Tier 3,Self-Employed,65828,12.8,1,109.37,0,1654,956
2024-08,Personal Loan,Tier 3,Student,53952,10.07,0,100.83,0,1430,628
2024-08,Mutual Fund,Tier 1,Salaried,96332,8.85,0,99.42,0,3123,794
2024-08,Mutual Fund,Tier 1,Self-Employed,36519,14.17,1,106.09,0,3794,808
2024-08,Mutual Fund,Tier 1,Student,17971,11.14,1,106.05,0,3966,928
2024-08,Mutual Fund,Tier 2,Salaried,48108,6.96,0,109.19,0,1362,746
2024-08,Mutual Fund,Tier 2,Self-Employed,38208,10.13,1,109.86,0,4535,915
2024-08,Mutual Fund,Tier 2,Student,82254,8.88,0,106.56,0,1308,702
2024-08,Mutual Fund,Tier 3,Salaried,92238,15.65,0,107.64,0,3922,820
2024-08,Mutual Fund,Tier 3,Self-Employed,55702,6.79,1,108,0,4018,987
2024-08,Mutual Fund,Tier 3,Student,89400,9.88,1,93.97,0,3029,964
2024-08,Fixed Deposit,Tier 1,Salaried,88065,6.7,0,96.58,0,3667,887
2024-08,Fixed Deposit,Tier 1,Self-Employed,79000,6.62,1,93.17,0,3178,837
2024-08,Fixed Deposit,Tier 1,Student,94579,8.22,0,106.09,0,2334,875
2024-08,Fixed Deposit,Tier 2,Salaried,37425,13.63,0,100.76,0,1258,632
2024-08,Fixed Deposit,Tier 2,Self-Employed,85010,13.37,1,108.14,0,2978,927
2024-08,Fixed Deposit,Tier 2,Student,61364,6.66,0,100.41,0,1386,587
2024-08,Fixed Deposit,Tier 3,Salaried,91588,13.14,0,106.47,0,3375,813
2024-08,Fixed Deposit,Tier 3,Self-Employed,96120,10.88,1,107.55,0,4118,1055
2024-08,Fixed Deposit,Tier 3,Student,31300,10.24,1,92.12,0,1461,626
2024-08,SIP,Tier 1,Salaried,73115,13.59,0,90.3,0,3548,686
2024-08,SIP,Tier 1,Self-Employed,46923,7.8,0,109.72,0,4729,839
2024-08,SIP,Tier 1,Student,32075,12.04,0,96.91,0,2945,719
2024-08,SIP,Tier 2,Salaried,90146,10.67,1,94.43,0,3464,959
2024-08,SIP,Tier 2,Self-Employed,48015,15.78,0,106.18,0,3754,748
2024-08,SIP,Tier 2,Student,35230,14.87,1,106.54,0,2356,829
2024-08,SIP,Tier 3,Salaried,97052,11.53,0,98.98,0,1292,637
2024-08,SIP,Tier 3,Self-Employed,60886,11.89,1,94.27,0,4466,821
2024-08,SIP,Tier 3,Student,44674,15.61,1,101.68,0,3209,762
2024-09,Credit Card,Tier 1,Salaried,69254,9.95,1,107.61,0,2058,950
2024-09,Credit Card,Tier 1,Self-Employed,94242,6.36,1,108.62,0,2997,951
2024-09,Credit Card,Tier 1,Student,74450,13.07,0,103.08,0,1209,619
2024-09,Credit Card,Tier 2,Salaried,54498,15.47,1,100.25,0,2334,765
2024-09,Credit Card,Tier 2,Self-Employed,97618,6.6,1,99.99,0,4602,1097
2024-09,Credit Card,Tier 2,Student,25003,9.99,0,90.18,0,1332,410
2024-09,Credit Card,Tier 3,Salaried,80538,14.82,0,96.74,0,3075,611
2024-09,Credit Card,Tier 3,Self-Employed,73350,8.23,1,100.48,0,2705,834
2024-09,Credit Card,Tier 3,Student,62107,6.12,1,100.38,0,4536,963
2024-09,Personal Loan,Tier 1,Salaried,54610,6.63,1,99.42,0,1738,798
2024-09,Personal Loan,Tier 1,Self-Employed,48665,12.28,1,94.75,0,2237,752
2024-09,Personal Loan,Tier 1,Student,11626,14.64,1,91.36,0,2447,636
2024-09,Personal Loan,Tier 2,Salaried,13809,11.06,1,103.28,0,1116,715
2024-09,Personal Loan,Tier 2,Self-Employed,25250,14.45,0,90.63,0,3011,599
2024-09,Personal Loan,Tier 2,Student,13439,10.96,0,103.65,0,3945,635
2024-09,Personal Loan,Tier 3,Salaried,80507,9.89,1,106.64,0,1818,938
2024-09,Personal Loan,Tier 3,Self-Employed,31424,8.15,1,103.15,0,1906,710
2024-09,Personal Loan,Tier 3,Student,43370,13.43,1,100.2,0,2811,783
2024-09,Mutual Fund,Tier 1,Salaried,19032,15.82,1,98.96,0,3090,660
2024-09,Mutual Fund,Tier 1,Self-Employed,82302,11.99,0,95.64,0,1526,666
2024-09,Mutual Fund,Tier 1,Student,25932,11.17,1,102.35,0,1931,860
2024-09,Mutual Fund,Tier 2,Salaried,55380,7.24,0,104.16,0,4243,919
2024-09,Mutual Fund,Tier 2,Self-Employed,65248,7.74,0,97.23,0,2602,757
2024-09,Mutual Fund,Tier 2,Student,54645,9.28,0,98.35,0,2958,640
2024-09,Mutual Fund,Tier 3,Salaried,47085,12.71,1,95.06,0,4955,931
2024-09,Mutual Fund,Tier 3,Self-Employed,89082,14.04,0,90.53,0,2620,589
2024-09,Mutual Fund,Tier 3,Student,62104,7.7,0,106.93,0,2594,737
2024-09,Fixed Deposit,Tier 1,Salaried,25701,10.11,0,104.1,0,4215,741
2024-09,Fixed Deposit,Tier 1,Self-Employed,52244,8.31,1,105.43,0,4518,998
2024-09,Fixed Deposit,Tier 1,Student,11245,14.58,1,93.27,0,1540,527
2024-09,Fixed Deposit,Tier 2,Salaried,27198,10.72,0,92.34,0,3356,586
2024-09,Fixed Deposit,Tier 2,Self-Employed,26569,14.96,0,100.18,0,1761,647
2024-09,Fixed Deposit,Tier 2,Student,16163,10.04,1,100.01,0,4281,746
2024-09,Fixed Deposit,Tier 3,Salaried,58348,13.64,1,96.78,0,1614,695
2024-09,Fixed Deposit,Tier 3,Self-Employed,36997,12.87,1,95.64,0,3061,801
2024-09,Fixed Deposit,Tier 3,Student,63031,7.55,1,94.06,0,1591,728
2024-09,SIP,Tier 1,Salaried,58282,6.37,1,103.09,0,4883,928
2024-09,SIP,Tier 1,Self-Employed,13060,13.59,0,101.54,0,2986,688
2024-09,SIP,Tier 1,Student,59116,12.27,1,92.54,0,4175,794
2024-09,SIP,Tier 2,Salaried,25141,9.02,0,97.71,0,3876,773
2024-09,SIP,Tier 2,Self-Employed,60391,8.62,1,91.23,0,1695,650
2024-09,SIP,Tier 2,Student,12365,13.8,0,90.84,0,2526,466
2024-09,SIP,Tier 3,Salaried,11949,13.83,0,101.47,0,4489,692
2024-09,SIP,Tier 3,Self-Employed,73965,6.08,1,90.38,0,2425,696
2024-09,SIP,Tier 3,Student,43298,11.12,1,98.78,0,1660,660
2024-10,Credit Card,Tier 1,Salaried,47924,11.26,0,90.58,1,4336,849
2024-10,Credit Card,Tier 1,Self-Employed,81725,15.95,0,91.29,1,2755,907
2024-10,Credit Card,Tier 1,Student,96760,10.54,0,106.34,1,1743,936
2024-10,Credit Card,Tier 2,Salaried,10557,13.24,0,98.36,1,1002,615
2024-10,Credit Card,Tier 2,Self-Employed,19596,12.92,1,108.34,1,4404,1103
2024-10,Credit Card,Tier 2,Student,22974,6.98,0,108.49,1,1570,832
2024-10,Credit Card,Tier 3,Salaried,53246,9.33,0,93.39,1,1333,772
2024-10,Credit Card,Tier 3,Self-Employed,63609,15.38,0,96.39,1,3063,810
2024-10,Credit Card,Tier 3,Student,28361,6.07,1,103.96,1,4470,1042
2024-10,Personal Loan,Tier 1,Salaried,36819,9.95,0,109.61,1,1543,912
2024-10,Personal Loan,Tier 1,Self-Employed,31182,9.22,1,108.84,1,3068,1062
2024-10,Personal Loan,Tier 1,Student,74075,9.65,0,96.77,1,4971,999
2024-10,Personal Loan,Tier 2,Salaried,19649,12.07,0,107.44,1,2308,903
2024-10,Personal Loan,Tier 2,Self-Employed,53147,11.54,1,98.56,1,2846,1029
2024-10,Personal Loan,Tier 2,Student,86215,14.72,1,90.39,1,1765,934
2024-10,Personal Loan,Tier 3,Salaried,61928,15.75,1,98.88,1,4218,1165
2024-10,Personal Loan,Tier 3,Self-Employed,17919,14.62,0,102.3,1,2295,865
2024-10,Personal Loan,Tier 3,Student,18176,6.06,1,93.28,1,4862,1056
2024-10,Mutual Fund,Tier 1,Salaried,54859,7.08,0,94.55,1,4297,967
2024-10,Mutual Fund,Tier 1,Self-Employed,49807,7.48,1,91.76,1,4772,975
2024-10,Mutual Fund,Tier 1,Student,73079,9.66,1,99.25,1,4771,1134
2024-10,Mutual Fund,Tier 2,Salaried,13093,14.1,0,107.28,1,2621,891
2024-10,Mutual Fund,Tier 2,Self-Employed,23280,8.75,0,93.4,1,3913,738
2024-10,Mutual Fund,Tier 2,Student,35765,9.39,1,90.53,1,1597,891
2024-10,Mutual Fund,Tier 3,Salaried,25025,9.41,1,95.29,1,1734,914
2024-10,Mutual Fund,Tier 3,Self-Employed,33752,12.55,0,101.14,1,3172,886
2024-10,Mutual Fund,Tier 3,Student,74648,13.36,1,98.51,1,3390,1163
2024-10,Fixed Deposit,Tier 1,Salaried,67923,11.96,0,97.88,1,4932,920
2024-10,Fixed Deposit,Tier 1,Self-Employed,87088,11.54,1,102.91,1,2100,1134
2024-10,Fixed Deposit,Tier 1,Student,85948,13.55,0,105.47,1,2609,899
2024-10,Fixed Deposit,Tier 2,Salaried,38415,9.74,0,97.52,1,4755,936
2024-10,Fixed Deposit,Tier 2,Self-Employed,50308,11.88,0,102.85,1,2599,930
2024-10,Fixed Deposit,Tier 2,Student,33382,12.25,0,100.3,1,2876,860
2024-10,Fixed Deposit,Tier 3,Salaried,71836,11.63,1,108.27,1,2614,1108
2024-10,Fixed Deposit,Tier 3,Self-Employed,28800,10.36,1,101.18,1,3543,963
2024-10,Fixed Deposit,Tier 3,Student,41688,10.98,0,105.21,1,4959,1072
2024-10,SIP,Tier 1,Salaried,32072,12.59,0,95.07,1,2946,896
2024-10,SIP,Tier 1,Self-Employed,74186,12.17,1,90.78,1,3454,1055
2024-10,SIP,Tier 1,Student,32578,13.95,1,99.7,1,1595,863
2024-10,SIP,Tier 2,Salaried,76266,9.82,1,106.16,1,4133,1127
2024-10,SIP,Tier 2,Self-Employed,83839,10.26,1,95.63,1,3457,1013
2024-10,SIP,Tier 2,Student,54348,10.54,0,97.84,1,3293,879
2024-10,SIP,Tier 3,Salaried,10908,12.34,0,92.91,1,3311,802
2024-10,SIP,Tier 3,Self-Employed,59323,12.64,1,97.94,1,2885,1028
2024-10,SIP,Tier 3,Student,11049,11.17,1,96.15,1,3922,926
2024-11,Credit Card,Tier 1,Salaried,35037,15.97,0,109.01,1,2937,922
2024-11,Credit Card,Tier 1,Self-Employed,48294,8.2,0,101.62,1,2934,870
2024-11,Credit Card,Tier 1,Student,74471,13.75,1,104.74,1,4431,1168
2024-11,Credit Card,Tier 2,Salaried,55761,8.76,1,90.61,1,1776,1002
2024-11,Credit Card,Tier 2,Self-Employed,15594,11.15,0,100.34,1,4903,974
2024-11,Credit Card,Tier 2,Student,20529,13.84,0,90.9,1,4424,822
2024-11,Credit Card,Tier 3,Salaried,73116,9.38,1,105.89,1,4298,1315
2024-11,Credit Card,Tier 3,Self-Employed,74814,9.29,0,102.5,1,1117,788
2024-11,Credit Card,Tier 3,Student,10443,8.26,0,97.58,1,3171,858
2024-11,Personal Loan,Tier 1,Salaried,13465,13.02,0,92.4,1,2651,805
2024-11,Personal Loan,Tier 1,Self-Employed,99144,6.86,0,100.39,1,2185,996
2024-11,Personal Loan,Tier 1,Student,92501,13.92,0,92.49,1,2686,843
2024-11,Personal Loan,Tier 2,Salaried,11999,8.91,0,105.99,1,2349,824
2024-11,Personal Loan,Tier 2,Self-Employed,28040,13.17,0,104.09,1,4339,950
2024-11,Personal Loan,Tier 2,Student,66238,10.61,0,102.48,1,3903,960
2024-11,Personal Loan,Tier 3,Salaried,14395,15.86,1,101.01,1,4374,929
2024-11,Personal Loan,Tier 3,Self-Employed,73197,10.28,0,107.9,1,4008,1139
2024-11,Personal Loan,Tier 3,Student,14300,13.19,1,102.02,1,1759,874
2024-11,Mutual Fund,Tier 1,Salaried,86816,11.35,1,100.42,1,3355,1175
2024-11,Mutual Fund,Tier 1,Self-Employed,12459,11.52,1,99.5,1,2327,856
2024-11,Mutual Fund,Tier 1,Student,92970,12.17,1,100.68,1,3921,1145
2024-11,Mutual Fund,Tier 2,Salaried,95961,11.11,1,102.66,1,3654,1284
2024-11,Mutual Fund,Tier 2,Self-Employed,68596,10.09,1,105.69,1,3985,1253
2024-11,Mutual Fund,Tier 2,Student,96569,14.18,1,93.38,1,4914,1175
2024-11,Mutual Fund,Tier 3,Salaried,63806,12.05,0,94.8,1,2185,921
2024-11,Mutual Fund,Tier 3,Self-Employed,30754,9.34,0,109.2,1,1092,802
2024-11,Mutual Fund,Tier 3,Student,34016,11.35,1,95.42,1,1820,940
2024-11,Fixed Deposit,Tier 1,Salaried,11924,6.3,1,91.52,1,3276,840
2024-11,Fixed Deposit,Tier 1,Self-Employed,67346,11.46,0,105.96,1,1135,933
2024-11,Fixed Deposit,Tier 1,Student,22207,6.48,0,98.16,1,2141,853
2024-11,Fixed Deposit,Tier 2,Salaried,43719,13.02,1,109.84,1,1524,1014
2024-11,Fixed Deposit,Tier 2,Self-Employed,46776,15.54,0,106.64,1,1771,960
2024-11,Fixed Deposit,Tier 2,Student,99779,14.43,0,106.74,1,4738,1170
2024-11,Fixed Deposit,Tier 3,Salaried,82115,7.53,1,101.41,1,3398,1202
2024-11,Fixed Deposit,Tier 3,Self-Employed,31446,7.26,1,99.53,1,1642,965
2024-11,Fixed Deposit,Tier 3,Student,28932,7.62,0,103.74,1,1786,927
2024-11,SIP,Tier 1,Salaried,64596,11.55,0,91.29,1,1354,830
2024-11,SIP,Tier 1,Self-Employed,93402,9.29,1,99.03,1,3885,1241
2024-11,SIP,Tier 1,Student,67771,6.93,0,97.85,1,3764,922
2024-11,SIP,Tier 2,Salaried,66227,14.99,0,100.03,1,3058,879
2024-11,SIP,Tier 2,Self-Employed,21519,9.84,0,92.41,1,4330,736
2024-11,SIP,Tier 2,Student,79715,15.28,1,91.11,1,3519,1026
2024-11,SIP,Tier 3,Salaried,48311,6.19,0,96.77,1,1666,736
2024-11,SIP,Tier 3,Self-Employed,89599,6.15,1,103.97,1,2237,1204
2024-11,SIP,Tier 3,Student,58621,15.15,1,93.78,1,3596,929
2024-12,Credit Card,Tier 1,Salaried,41704,14.33,1,102.67,1,3526,1074
2024-12,Credit Card,Tier 1,Self-Employed,83339,8.16,1,96.54,1,4283,1092
2024-12,Credit Card,Tier 1,Student,99682,15.9,1,92.59,1,2238,921
2024-12,Credit Card,Tier 2,Salaried,61458,9.31,1,106.21,1,2151,1006
2024-12,Credit Card,Tier 2,Self-Employed,32191,8.8,1,96.36,1,2073,990
2024-12,Credit Card,Tier 2,Student,40279,11.22,0,94.5,1,1845,761
2024-12,Credit Card,Tier 3,Salaried,10567,9.36,1,102.89,1,3320,1029
2024-12,Credit Card,Tier 3,Self-Employed,79445,14.93,1,108.86,1,4823,1224
2024-12,Credit Card,Tier 3,Student,74559,14.46,1,102.87,1,2027,999
2024-12,Personal Loan,Tier 1,Salaried,57671,10.04,1,105.9,1,3444,1219
2024-12,Personal Loan,Tier 1,Self-Employed,19470,11.38,0,98.9,1,1501,830
2024-12,Personal Loan,Tier 1,Student,40788,14.76,1,100.82,1,1971,1024
2024-12,Personal Loan,Tier 2,Salaried,83251,13.91,0,106.93,1,3631,1047
2024-12,Personal Loan,Tier 2,Self-Employed,67439,13.66,1,104.64,1,1528,945
2024-12,Personal Loan,Tier 2,Student,40314,8.69,0,97,1,3442,779
2024-12,Personal Loan,Tier 3,Salaried,90792,15.04,1,92,1,1951,935
2024-12,Personal Loan,Tier 3,Self-Employed,76896,15.48,0,104.51,1,2681,945
2024-12,Personal Loan,Tier 3,Student,13925,10.99,0,98.57,1,2242,787
2024-12,Mutual Fund,Tier 1,Salaried,51552,15.77,0,94.16,1,2677,864
2024-12,Mutual Fund,Tier 1,Self-Employed,63223,9.41,0,105.32,1,4626,1053
2024-12,Mutual Fund,Tier 1,Student,74796,7.38,0,94.23,1,4935,1088
2024-12,Mutual Fund,Tier 2,Salaried,13188,11.9,1,99.22,1,3691,948
2024-12,Mutual Fund,Tier 2,Self-Employed,20204,14.84,0,105.23,1,1217,854
2024-12,Mutual Fund,Tier 2,Student,44986,12.04,1,107.28,1,2204,1105
2024-12,Mutual Fund,Tier 3,Salaried,49986,7.12,1,94.57,1,4638,991
2024-12,Mutual Fund,Tier 3,Self-Employed,48745,6.78,1,100.26,1,1698,1008
2024-12,Mutual Fund,Tier 3,Student,64933,14.54,0,93.77,1,3982,817
2024-12,Fixed Deposit,Tier 1,Salaried,42596,7.94,1,91.39,1,1433,891
2024-12,Fixed Deposit,Tier 1,Self-Employed,60241,14.06,1,102.3,1,4759,1099
2024-12,Fixed Deposit,Tier 1,Student,14263,14.63,1,107.47,1,3567,983
2024-12,Fixed Deposit,Tier 2,Salaried,50843,12.95,1,108.45,1,1748,1057
2024-12,Fixed Deposit,Tier 2,Self-Employed,10048,7.78,0,101.56,1,4904,1039
2024-12,Fixed Deposit,Tier 2,Student,59222,14.77,1,106.26,1,2516,1119
2024-12,Fixed Deposit,Tier 3,Salaried,93697,11.49,0,101.6,1,2886,976
2024-12,Fixed Deposit,Tier 3,Self-Employed,18888,13.27,1,95.73,1,1637,914
2024-12,Fixed Deposit,Tier 3,Student,27333,10.61,1,100.53,1,1722,1012
2024-12,SIP,Tier 1,Salaried,85675,6.11,0,93.34,1,3517,943
2024-12,SIP,Tier 1,Self-Employed,27533,8.97,1,93.98,1,2253,900
2024-12,SIP,Tier 1,Student,75464,6.53,0,92.21,1,2564,815
2024-12,SIP,Tier 2,Salaried,52460,12.41,1,95.29,1,2381,997
2024-12,SIP,Tier 2,Self-Employed,31292,6.08,1,100.98,1,1894,917
2024-12,SIP,Tier 2,Student,58432,15.84,0,105.54,1,1570,926
2024-12,SIP,Tier 3,Salaried,23587,14.29,1,108.49,1,4498,1091
2024-12,SIP,Tier 3,Self-Employed,16840,8.91,0,95.26,1,3389,747
2024-12,SIP,Tier 3,Student,76299,6.01,1,99.13,1,4077,1228
